fen,side,wdl,dtz
8/8/8/8/8/8/1B2B3/2K3k1 w - - 0 1,w,2,18
8/8/8/8/8/8/1B2B3/2K3k1 b - - 0 1,b,-2,-19
8/8/8/8/8/8/1B4B1/2K3k1 w - - 0 1,w,2,24
8/8/8/8/8/8/1B4B1/2K3k1 b - - 0 1,b,0,0
8/8/8/8/8/1B6/1B6/2K3k1 w - - 0 1,w,2,20
8/8/8/8/8/1B6/1B6/2K3k1 b - - 0 1,b,-2,-27
8/8/8/8/8/3B4/1B6/2K3k1 w - - 0 1,w,2,20
8/8/8/8/8/3B4/1B6/2K3k1 b - - 0 1,b,-2,-25
8/8/8/8/8/5B2/1B6/2K3k1 w - - 0 1,w,2,20
8/8/8/8/8/5B2/1B6/2K3k1 b - - 0 1,b,-2,-31
8/8/8/8/8/7B/1B6/2K3k1 w - - 0 1,w,2,22
8/8/8/8/8/7B/1B6/2K3k1 b - - 0 1,b,-2,-27
8/8/8/8/B7/8/1B6/2K3k1 w - - 0 1,w,2,20
8/8/8/8/B7/8/1B6/2K3k1 b - - 0 1,b,-2,-27
8/8/8/8/2B5/8/1B6/2K3k1 w - - 0 1,w,2,20
8/8/8/8/2B5/8/1B6/2K3k1 b - - 0 1,b,-2,-27
8/8/8/8/4B3/8/1B6/2K3k1 w - - 0 1,w,2,20
8/8/8/8/4B3/8/1B6/2K3k1 b - - 0 1,b,-2,-23
8/8/8/8/6B1/8/1B6/2K3k1 w - - 0 1,w,2,18
8/8/8/8/6B1/8/1B6/2K3k1 b - - 0 1,b,-2,-27
8/8/8/1B6/8/8/1B6/2K3k1 w - - 0 1,w,2,20
8/8/8/1B6/8/8/1B6/2K3k1 b - - 0 1,b,-2,-27
8/8/8/3B4/8/8/1B6/2K3k1 w - - 0 1,w,2,20
8/8/8/3B4/8/8/1B6/2K3k1 b - - 0 1,b,-2,-25
8/8/8/5B2/8/8/1B6/2K3k1 w - - 0 1,w,2,22
8/8/8/5B2/8/8/1B6/2K3k1 b - - 0 1,b,-2,-23
8/8/8/7B/8/8/1B6/2K3k1 w - - 0 1,w,2,20
8/8/8/7B/8/8/1B6/2K3k1 b - - 0 1,b,-2,-21
8/8/B7/8/8/8/1B6/2K3k1 w - - 0 1,w,2,20
8/8/B7/8/8/8/1B6/2K3k1 b - - 0 1,b,-2,-27
8/8/2B5/8/8/8/1B6/2K3k1 w - - 0 1,w,2,20
8/8/2B5/8/8/8/1B6/2K3k1 b - - 0 1,b,-2,-25
8/8/4B3/8/8/8/1B6/2K3k1 w - - 0 1,w,2,22
8/8/4B3/8/8/8/1B6/2K3k1 b - - 0 1,b,-2,-25
8/8/6B1/8/8/8/1B6/2K3k1 w - - 0 1,w,2,22
8/8/6B1/8/8/8/1B6/2K3k1 b - - 0 1,b,-2,-25
8/1B6/8/8/8/8/1B6/2K3k1 w - - 0 1,w,2,20
8/1B6/8/8/8/8/1B6/2K3k1 b - - 0 1,b,-2,-25
8/3B4/8/8/8/8/1B6/2K3k1 w - - 0 1,w,2,22
8/3B4/8/8/8/8/1B6/2K3k1 b - - 0 1,b,-2,-25
8/5B2/8/8/8/8/1B6/2K3k1 w - - 0 1,w,2,22
8/5B2/8/8/8/8/1B6/2K3k1 b - - 0 1,b,-2,-27
8/7B/8/8/8/8/1B6/2K3k1 w - - 0 1,w,2,22
8/7B/8/8/8/8/1B6/2K3k1 b - - 0 1,b,-2,-25
B7/8/8/8/8/8/1B6/2K3k1 w - - 0 1,w,2,20
B7/8/8/8/8/8/1B6/2K3k1 b - - 0 1,b,-2,-25
2B5/8/8/8/8/8/1B6/2K3k1 w - - 0 1,w,2,22
2B5/8/8/8/8/8/1B6/2K3k1 b - - 0 1,b,-2,-25
4B3/8/8/8/8/8/1B6/2K3k1 w - - 0 1,w,2,22
4B3/8/8/8/8/8/1B6/2K3k1 b - - 0 1,b,-2,-27
6B1/8/8/8/8/8/1B6/2K3k1 w - - 0 1,w,2,24
6B1/8/8/8/8/8/1B6/2K3k1 b - - 0 1,b,-2,-27
8/8/8/8/8/8/2BB4/2K3k1 w - - 0 1,w,2,20
8/8/8/8/8/8/2BB4/2K3k1 b - - 0 1,b,-2,-21
8/8/8/8/8/8/2B2B2/2K3k1 b - - 0 1,b,0,0
8/8/8/8/8/8/2B4B/2K3k1 b - - 0 1,b,0,0
8/8/8/8/8/B7/2B5/2K3k1 w - - 0 1,w,2,20
8/8/8/8/8/B7/2B5/2K3k1 b - - 0 1,b,-2,-27
8/8/8/8/8/2B5/2B5/2K3k1 w - - 0 1,w,2,20
8/8/8/8/8/2B5/2B5/2K3k1 b - - 0 1,b,-2,-25
8/8/8/8/8/4B3/2B5/2K3k1 b - - 0 1,b,-2,-19
8/8/8/8/8/6B1/2B5/2K3k1 w - - 0 1,w,2,18
8/8/8/8/8/6B1/2B5/2K3k1 b - - 0 1,b,-2,-27
8/8/8/8/1B6/8/2B5/2K3k1 w - - 0 1,w,2,20
8/8/8/8/1B6/8/2B5/2K3k1 b - - 0 1,b,-2,-25
8/8/8/8/3B4/8/2B5/2K3k1 b - - 0 1,b,-2,-21
8/8/8/8/5B2/8/2B5/2K3k1 w - - 0 1,w,2,18
8/8/8/8/5B2/8/2B5/2K3k1 b - - 0 1,b,-2,-21
8/8/8/8/7B/8/2B5/2K3k1 w - - 0 1,w,2,18
8/8/8/8/7B/8/2B5/2K3k1 b - - 0 1,b,-2,-21
8/8/8/B7/8/8/2B5/2K3k1 w - - 0 1,w,2,20
8/8/8/B7/8/8/2B5/2K3k1 b - - 0 1,b,-2,-25
8/8/8/2B5/8/8/2B5/2K3k1 b - - 0 1,b,-2,-21
8/8/8/4B3/8/8/2B5/2K3k1 w - - 0 1,w,2,20
8/8/8/4B3/8/8/2B5/2K3k1 b - - 0 1,b,-2,-21
8/8/8/6B1/8/8/2B5/2K3k1 w - - 0 1,w,2,18
8/8/8/6B1/8/8/2B5/2K3k1 b - - 0 1,b,-2,-21
8/8/1B6/8/8/8/2B5/2K3k1 b - - 0 1,b,-2,-21
8/8/3B4/8/8/8/2B5/2K3k1 w - - 0 1,w,2,20
8/8/3B4/8/8/8/2B5/2K3k1 b - - 0 1,b,-2,-21
8/8/5B2/8/8/8/2B5/2K3k1 w - - 0 1,w,2,20
8/8/5B2/8/8/8/2B5/2K3k1 b - - 0 1,b,-2,-25
8/8/7B/8/8/8/2B5/2K3k1 w - - 0 1,w,2,20
8/8/7B/8/8/8/2B5/2K3k1 b - - 0 1,b,-2,-21
8/B7/8/8/8/8/2B5/2K3k1 b - - 0 1,b,-2,-21
8/2B5/8/8/8/8/2B5/2K3k1 w - - 0 1,w,2,20
8/2B5/8/8/8/8/2B5/2K3k1 b - - 0 1,b,-2,-21
8/4B3/8/8/8/8/2B5/2K3k1 w - - 0 1,w,2,20
8/4B3/8/8/8/8/2B5/2K3k1 b - - 0 1,b,-2,-25
8/6B1/8/8/8/8/2B5/2K3k1 w - - 0 1,w,2,20
8/6B1/8/8/8/8/2B5/2K3k1 b - - 0 1,b,-2,-23
1B6/8/8/8/8/8/2B5/2K3k1 w - - 0 1,w,2,20
1B6/8/8/8/8/8/2B5/2K3k1 b - - 0 1,b,-2,-21
3B4/8/8/8/8/8/2B5/2K3k1 w - - 0 1,w,2,20
3B4/8/8/8/8/8/2B5/2K3k1 b - - 0 1,b,-2,-25
5B2/8/8/8/8/8/2B5/2K3k1 w - - 0 1,w,2,20
5B2/8/8/8/8/8/2B5/2K3k1 b - - 0 1,b,-2,-23
7B/8/8/8/8/8/2B5/2K3k1 w - - 0 1,w,2,22
7B/8/8/8/8/8/2B5/2K3k1 b - - 0 1,b,-2,-25
8/8/8/8/8/8/3BB3/2K3k1 w - - 0 1,w,2,16
8/8/8/8/8/8/3BB3/2K3k1 b - - 0 1,b,-2,-17
8/8/8/8/8/8/3B2B1/2K3k1 w - - 0 1,w,2,22
8/8/8/8/8/8/3B2B1/2K3k1 b - - 0 1,b,0,0
8/8/8/8/8/1B6/3B4/2K3k1 w - - 0 1,w,2,20
8/8/8/8/8/1B6/3B4/2K3k1 b - - 0 1,b,-2,-23
8/8/8/8/8/3B4/3B4/2K3k1 w - - 0 1,w,2,18
8/8/8/8/8/3B4/3B4/2K3k1 b - - 0 1,b,-2,-21
8/8/8/8/8/5B2/3B4/2K3k1 w - - 0 1,w,2,16
8/8/8/8/8/5B2/3B4/2K3k1 b - - 0 1,b,-2,-21
8/8/8/8/8/7B/3B4/2K3k1 w - - 0 1,w,2,18
8/8/8/8/8/7B/3B4/2K3k1 b - - 0 1,b,-2,-21
8/8/8/8/B7/8/3B4/2K3k1 w - - 0 1,w,2,20
8/8/8/8/B7/8/3B4/2K3k1 b - - 0 1,b,-2,-23
8/8/8/8/2B5/8/3B4/2K3k1 w - - 0 1,w,2,18
8/8/8/8/2B5/8/3B4/2K3k1 b - - 0 1,b,-2,-23
8/8/8/8/4B3/8/3B4/2K3k1 w - - 0 1,w,2,18
8/8/8/8/4B3/8/3B4/2K3k1 b - - 0 1,b,-2,-21
8/8/8/8/6B1/8/3B4/2K3k1 w - - 0 1,w,2,16
8/8/8/8/6B1/8/3B4/2K3k1 b - - 0 1,b,-2,-21
8/8/8/1B6/8/8/3B4/2K3k1 w - - 0 1,w,2,18
8/8/8/1B6/8/8/3B4/2K3k1 b - - 0 1,b,-2,-23
8/8/8/3B4/8/8/3B4/2K3k1 w - - 0 1,w,2,18
8/8/8/3B4/8/8/3B4/2K3k1 b - - 0 1,b,-2,-21
8/8/8/5B2/8/8/3B4/2K3k1 w - - 0 1,w,2,18
8/8/8/5B2/8/8/3B4/2K3k1 b - - 0 1,b,-2,-21
8/8/8/7B/8/8/3B4/2K3k1 w - - 0 1,w,2,18
8/8/8/7B/8/8/3B4/2K3k1 b - - 0 1,b,-2,-19
8/8/B7/8/8/8/3B4/2K3k1 w - - 0 1,w,2,18
8/8/B7/8/8/8/3B4/2K3k1 b - - 0 1,b,-2,-23
8/8/2B5/8/8/8/3B4/2K3k1 w - - 0 1,w,2,18
8/8/2B5/8/8/8/3B4/2K3k1 b - - 0 1,b,-2,-21
8/8/4B3/8/8/8/3B4/2K3k1 w - - 0 1,w,2,18
8/8/4B3/8/8/8/3B4/2K3k1 b - - 0 1,b,-2,-23
8/8/6B1/8/8/8/3B4/2K3k1 w - - 0 1,w,2,20
8/8/6B1/8/8/8/3B4/2K3k1 b - - 0 1,b,-2,-21
8/1B6/8/8/8/8/3B4/2K3k1 w - - 0 1,w,2,18
8/1B6/8/8/8/8/3B4/2K3k1 b - - 0 1,b,-2,-21
8/3B4/8/8/8/8/3B4/2K3k1 w - - 0 1,w,2,18
8/3B4/8/8/8/8/3B4/2K3k1 b - - 0 1,b,-2,-23
8/5B2/8/8/8/8/3B4/2K3k1 w - - 0 1,w,2,20
8/5B2/8/8/8/8/3B4/2K3k1 b - - 0 1,b,-2,-21
8/7B/8/8/8/8/3B4/2K3k1 w - - 0 1,w,2,20
8/7B/8/8/8/8/3B4/2K3k1 b - - 0 1,b,-2,-23
B7/8/8/8/8/8/3B4/2K3k1 w - - 0 1,w,2,20
B7/8/8/8/8/8/3B4/2K3k1 b - - 0 1,b,-2,-21
2B5/8/8/8/8/8/3B4/2K3k1 w - - 0 1,w,2,18
2B5/8/8/8/8/8/3B4/2K3k1 b - - 0 1,b,-2,-23
4B3/8/8/8/8/8/3B4/2K3k1 w - - 0 1,w,2,20
4B3/8/8/8/8/8/3B4/2K3k1 b - - 0 1,b,-2,-21
6B1/8/8/8/8/8/3B4/2K3k1 w - - 0 1,w,2,20
6B1/8/8/8/8/8/3B4/2K3k1 b - - 0 1,b,-2,-23
8/8/8/8/8/8/4BB2/2K3k1 b - - 0 1,b,0,0
8/8/8/8/8/8/4B2B/2K3k1 b - - 0 1,b,0,0
8/8/8/8/8/B7/4B3/2K3k1 w - - 0 1,w,2,18
8/8/8/8/8/B7/4B3/2K3k1 b - - 0 1,b,-2,-19
8/8/8/8/8/2B5/4B3/2K3k1 w - - 0 1,w,2,18
8/8/8/8/8/2B5/4B3/2K3k1 b - - 0 1,b,-2,-19
8/8/8/8/8/4B3/4B3/2K3k1 b - - 0 1,b,-2,-15
8/8/8/8/8/6B1/4B3/2K3k1 w - - 0 1,w,2,18
8/8/8/8/8/6B1/4B3/2K3k1 b - - 0 1,b,-2,-19
8/8/8/8/1B6/8/4B3/2K3k1 w - - 0 1,w,2,18
8/8/8/8/1B6/8/4B3/2K3k1 b - - 0 1,b,-2,-19
8/8/8/8/3B4/8/4B3/2K3k1 b - - 0 1,b,-2,-17
8/8/8/8/5B2/8/4B3/2K3k1 w - - 0 1,w,2,16
8/8/8/8/5B2/8/4B3/2K3k1 b - - 0 1,b,-2,-17
8/8/8/8/7B/8/4B3/2K3k1 w - - 0 1,w,2,16
8/8/8/8/7B/8/4B3/2K3k1 b - - 0 1,b,-2,-17
8/8/8/B7/8/8/4B3/2K3k1 w - - 0 1,w,2,18
8/8/8/B7/8/8/4B3/2K3k1 b - - 0 1,b,-2,-19
8/8/8/2B5/8/8/4B3/2K3k1 b - - 0 1,b,-2,-17
8/8/8/4B3/8/8/4B3/2K3k1 w - - 0 1,w,2,18
8/8/8/4B3/8/8/4B3/2K3k1 b - - 0 1,b,-2,-19
8/8/8/6B1/8/8/4B3/2K3k1 w - - 0 1,w,2,16
8/8/8/6B1/8/8/4B3/2K3k1 b - - 0 1,b,-2,-17
8/8/1B6/8/8/8/4B3/2K3k1 b - - 0 1,b,-2,-17
8/8/3B4/8/8/8/4B3/2K3k1 w - - 0 1,w,2,18
8/8/3B4/8/8/8/4B3/2K3k1 b - - 0 1,b,-2,-19
8/8/5B2/8/8/8/4B3/2K3k1 w - - 0 1,w,2,18
8/8/5B2/8/8/8/4B3/2K3k1 b - - 0 1,b,-2,-19
8/8/7B/8/8/8/4B3/2K3k1 w - - 0 1,w,2,16
8/8/7B/8/8/8/4B3/2K3k1 b - - 0 1,b,-2,-17
8/B7/8/8/8/8/4B3/2K3k1 b - - 0 1,b,-2,-17
8/2B5/8/8/8/8/4B3/2K3k1 w - - 0 1,w,2,18
8/2B5/8/8/8/8/4B3/2K3k1 b - - 0 1,b,-2,-19
8/4B3/8/8/8/8/4B3/2K3k1 w - - 0 1,w,2,18
8/4B3/8/8/8/8/4B3/2K3k1 b - - 0 1,b,-2,-19
8/6B1/8/8/8/8/4B3/2K3k1 w - - 0 1,w,2,18
8/6B1/8/8/8/8/4B3/2K3k1 b - - 0 1,b,-2,-19
1B6/8/8/8/8/8/4B3/2K3k1 w - - 0 1,w,2,18
1B6/8/8/8/8/8/4B3/2K3k1 b - - 0 1,b,-2,-19
3B4/8/8/8/8/8/4B3/2K3k1 w - - 0 1,w,2,18
3B4/8/8/8/8/8/4B3/2K3k1 b - - 0 1,b,-2,-19
5B2/8/8/8/8/8/4B3/2K3k1 w - - 0 1,w,2,18
5B2/8/8/8/8/8/4B3/2K3k1 b - - 0 1,b,-2,-19
7B/8/8/8/8/8/4B3/2K3k1 w - - 0 1,w,2,18
7B/8/8/8/8/8/4B3/2K3k1 b - - 0 1,b,-2,-19
8/8/8/8/8/8/5BB1/2K3k1 b - - 0 1,b,0,0
8/8/8/8/8/1B6/5B2/2K3k1 b - - 0 1,b,0,0
8/8/8/8/8/3B4/5B2/2K3k1 b - - 0 1,b,0,0
8/8/8/8/8/5B2/5B2/2K3k1 b - - 0 1,b,0,0
8/8/8/8/8/7B/5B2/2K3k1 b - - 0 1,b,0,0
8/8/8/8/B7/8/5B2/2K3k1 b - - 0 1,b,0,0
8/8/8/8/2B5/8/5B2/2K3k1 b - - 0 1,b,0,0
8/8/8/8/4B3/8/5B2/2K3k1 b - - 0 1,b,0,0
8/8/8/8/6B1/8/5B2/2K3k1 b - - 0 1,b,0,0
8/8/8/1B6/8/8/5B2/2K3k1 b - - 0 1,b,0,0
8/8/8/3B4/8/8/5B2/2K3k1 b - - 0 1,b,0,0
8/8/8/5B2/8/8/5B2/2K3k1 b - - 0 1,b,0,0
8/8/8/7B/8/8/5B2/2K3k1 b - - 0 1,b,0,0
8/8/B7/8/8/8/5B2/2K3k1 b - - 0 1,b,0,0
8/8/2B5/8/8/8/5B2/2K3k1 b - - 0 1,b,0,0
8/8/4B3/8/8/8/5B2/2K3k1 b - - 0 1,b,0,0
8/8/6B1/8/8/8/5B2/2K3k1 b - - 0 1,b,0,0
8/1B6/8/8/8/8/5B2/2K3k1 b - - 0 1,b,0,0
8/3B4/8/8/8/8/5B2/2K3k1 b - - 0 1,b,0,0
8/5B2/8/8/8/8/5B2/2K3k1 b - - 0 1,b,0,0
8/7B/8/8/8/8/5B2/2K3k1 b - - 0 1,b,0,0
B7/8/8/8/8/8/5B2/2K3k1 b - - 0 1,b,0,0
2B5/8/8/8/8/8/5B2/2K3k1 b - - 0 1,b,0,0
4B3/8/8/8/8/8/5B2/2K3k1 b - - 0 1,b,0,0
6B1/8/8/8/8/8/5B2/2K3k1 b - - 0 1,b,0,0
8/8/8/8/8/8/6BB/2K3k1 b - - 0 1,b,0,0
8/8/8/8/8/B7/6B1/2K3k1 w - - 0 1,w,2,24
8/8/8/8/8/B7/6B1/2K3k1 b - - 0 1,b,0,0
8/8/8/8/8/2B5/6B1/2K3k1 w - - 0 1,w,2,24
8/8/8/8/8/2B5/6B1/2K3k1 b - - 0 1,b,0,0
8/8/8/8/8/4B3/6B1/2K3k1 b - - 0 1,b,0,0
8/8/8/8/8/6B1/6B1/2K3k1 w - - 0 1,w,2,14
8/8/8/8/8/6B1/6B1/2K3k1 b - - 0 1,b,0,0
8/8/8/8/1B6/8/6B1/2K3k1 w - - 0 1,w,2,24
8/8/8/8/1B6/8/6B1/2K3k1 b - - 0 1,b,0,0
8/8/8/8/3B4/8/6B1/2K3k1 b - - 0 1,b,0,0
8/8/8/8/5B2/8/6B1/2K3k1 w - - 0 1,w,2,22
8/8/8/8/5B2/8/6B1/2K3k1 b - - 0 1,b,0,0
8/8/8/8/7B/8/6B1/2K3k1 w - - 0 1,w,2,16
8/8/8/8/7B/8/6B1/2K3k1 b - - 0 1,b,0,0
8/8/8/B7/8/8/6B1/2K3k1 w - - 0 1,w,2,24
8/8/8/B7/8/8/6B1/2K3k1 b - - 0 1,b,0,0
8/8/8/2B5/8/8/6B1/2K3k1 b - - 0 1,b,0,0
8/8/8/4B3/8/8/6B1/2K3k1 w - - 0 1,w,2,22
8/8/8/4B3/8/8/6B1/2K3k1 b - - 0 1,b,0,0
8/8/8/6B1/8/8/6B1/2K3k1 w - - 0 1,w,2,20
8/8/8/6B1/8/8/6B1/2K3k1 b - - 0 1,b,0,0
8/8/1B6/8/8/8/6B1/2K3k1 b - - 0 1,b,0,0
8/8/3B4/8/8/8/6B1/2K3k1 w - - 0 1,w,2,22
8/8/3B4/8/8/8/6B1/2K3k1 b - - 0 1,b,0,0
8/8/5B2/8/8/8/6B1/2K3k1 w - - 0 1,w,2,22
8/8/5B2/8/8/8/6B1/2K3k1 b - - 0 1,b,0,0
8/8/7B/8/8/8/6B1/2K3k1 w - - 0 1,w,2,22
8/8/7B/8/8/8/6B1/2K3k1 b - - 0 1,b,0,0
8/B7/8/8/8/8/6B1/2K3k1 b - - 0 1,b,0,0
8/2B5/8/8/8/8/6B1/2K3k1 w - - 0 1,w,2,22
8/2B5/8/8/8/8/6B1/2K3k1 b - - 0 1,b,0,0
8/4B3/8/8/8/8/6B1/2K3k1 w - - 0 1,w,2,22
8/4B3/8/8/8/8/6B1/2K3k1 b - - 0 1,b,0,0
8/6B1/8/8/8/8/6B1/2K3k1 w - - 0 1,w,2,24
8/6B1/8/8/8/8/6B1/2K3k1 b - - 0 1,b,0,0
1B6/8/8/8/8/8/6B1/2K3k1 w - - 0 1,w,2,22
1B6/8/8/8/8/8/6B1/2K3k1 b - - 0 1,b,0,0
3B4/8/8/8/8/8/6B1/2K3k1 w - - 0 1,w,2,22
3B4/8/8/8/8/8/6B1/2K3k1 b - - 0 1,b,0,0
5B2/8/8/8/8/8/6B1/2K3k1 w - - 0 1,w,2,24
5B2/8/8/8/8/8/6B1/2K3k1 b - - 0 1,b,0,0
7B/8/8/8/8/8/6B1/2K3k1 w - - 0 1,w,2,24
7B/8/8/8/8/8/6B1/2K3k1 b - - 0 1,b,0,0
8/8/8/8/8/1B6/7B/2K3k1 b - - 0 1,b,0,0
8/8/8/8/8/3B4/7B/2K3k1 b - - 0 1,b,0,0
8/8/8/8/8/5B2/7B/2K3k1 b - - 0 1,b,0,0
8/8/8/8/8/7B/7B/2K3k1 b - - 0 1,b,0,0
8/8/8/8/B7/8/7B/2K3k1 b - - 0 1,b,0,0
8/8/8/8/2B5/8/7B/2K3k1 b - - 0 1,b,0,0
8/8/8/8/4B3/8/7B/2K3k1 b - - 0 1,b,0,0
8/8/8/8/6B1/8/7B/2K3k1 b - - 0 1,b,0,0
8/8/8/1B6/8/8/7B/2K3k1 b - - 0 1,b,0,0
8/8/8/3B4/8/8/7B/2K3k1 b - - 0 1,b,0,0
8/8/8/5B2/8/8/7B/2K3k1 b - - 0 1,b,0,0
8/8/8/7B/8/8/7B/2K3k1 b - - 0 1,b,0,0
8/8/B7/8/8/8/7B/2K3k1 b - - 0 1,b,0,0
8/8/2B5/8/8/8/7B/2K3k1 b - - 0 1,b,0,0
8/8/4B3/8/8/8/7B/2K3k1 b - - 0 1,b,0,0
8/8/6B1/8/8/8/7B/2K3k1 b - - 0 1,b,0,0
8/1B6/8/8/8/8/7B/2K3k1 b - - 0 1,b,0,0
8/3B4/8/8/8/8/7B/2K3k1 b - - 0 1,b,0,0
8/5B2/8/8/8/8/7B/2K3k1 b - - 0 1,b,0,0
8/7B/8/8/8/8/7B/2K3k1 b - - 0 1,b,0,0
B7/8/8/8/8/8/7B/2K3k1 b - - 0 1,b,0,0
2B5/8/8/8/8/8/7B/2K3k1 b - - 0 1,b,0,0
4B3/8/8/8/8/8/7B/2K3k1 b - - 0 1,b,0,0
6B1/8/8/8/8/8/7B/2K3k1 b - - 0 1,b,0,0
8/8/8/8/8/BB6/8/2K3k1 w - - 0 1,w,2,20
8/8/8/8/8/BB6/8/2K3k1 b - - 0 1,b,-2,-29
8/8/8/8/8/B2B4/8/2K3k1 w - - 0 1,w,2,20
8/8/8/8/8/B2B4/8/2K3k1 b - - 0 1,b,-2,-27
8/8/8/8/8/B4B2/8/2K3k1 w - - 0 1,w,2,20
8/8/8/8/8/B4B2/8/2K3k1 b - - 0 1,b,-2,-31
8/8/8/8/8/B6B/8/2K3k1 w - - 0 1,w,2,22
8/8/8/8/8/B6B/8/2K3k1 b - - 0 1,b,-2,-31
8/8/8/8/B7/B7/8/2K3k1 w - - 0 1,w,2,20
8/8/8/8/B7/B7/8/2K3k1 b - - 0 1,b,-2,-29
8/8/8/8/2B5/B7/8/2K3k1 w - - 0 1,w,2,20
8/8/8/8/2B5/B7/8/2K3k1 b - - 0 1,b,-2,-29
8/8/8/8/4B3/B7/8/2K3k1 w - - 0 1,w,2,20
8/8/8/8/4B3/B7/8/2K3k1 b - - 0 1,b,-2,-23
8/8/8/8/6B1/B7/8/2K3k1 w - - 0 1,w,2,18
8/8/8/8/6B1/B7/8/2K3k1 b - - 0 1,b,-2,-31
8/8/8/1B6/8/B7/8/2K3k1 w - - 0 1,w,2,20
8/8/8/1B6/8/B7/8/2K3k1 b - - 0 1,b,-2,-29
8/8/8/3B4/8/B7/8/2K3k1 w - - 0 1,w,2,20
8/8/8/3B4/8/B7/8/2K3k1 b - - 0 1,b,-2,-25
8/8/8/5B2/8/B7/8/2K3k1 w - - 0 1,w,2,22
8/8/8/5B2/8/B7/8/2K3k1 b - - 0 1,b,-2,-23
8/8/8/7B/8/B7/8/2K3k1 w - - 0 1,w,2,20
8/8/8/7B/8/B7/8/2K3k1 b - - 0 1,b,-2,-21
8/8/B7/8/8/B7/8/2K3k1 w - - 0 1,w,2,20
8/8/B7/8/8/B7/8/2K3k1 b - - 0 1,b,-2,-29
8/8/2B5/8/8/B7/8/2K3k1 w - - 0 1,w,2,20
8/8/2B5/8/8/B7/8/2K3k1 b - - 0 1,b,-2,-25
8/8/4B3/8/8/B7/8/2K3k1 w - - 0 1,w,2,22
8/8/4B3/8/8/B7/8/2K3k1 b - - 0 1,b,-2,-27
8/8/6B1/8/8/B7/8/2K3k1 w - - 0 1,w,2,22
8/8/6B1/8/8/B7/8/2K3k1 b - - 0 1,b,-2,-29
8/1B6/8/8/8/B7/8/2K3k1 w - - 0 1,w,2,20
8/1B6/8/8/8/B7/8/2K3k1 b - - 0 1,b,-2,-25
8/3B4/8/8/8/B7/8/2K3k1 w - - 0 1,w,2,22
8/3B4/8/8/8/B7/8/2K3k1 b - - 0 1,b,-2,-27
8/5B2/8/8/8/B7/8/2K3k1 w - - 0 1,w,2,22
8/5B2/8/8/8/B7/8/2K3k1 b - - 0 1,b,-2,-29
8/7B/8/8/8/B7/8/2K3k1 w - - 0 1,w,2,22
8/7B/8/8/8/B7/8/2K3k1 b - - 0 1,b,-2,-27
B7/8/8/8/8/B7/8/2K3k1 w - - 0 1,w,2,20
B7/8/8/8/8/B7/8/2K3k1 b - - 0 1,b,-2,-25
2B5/8/8/8/8/B7/8/2K3k1 w - - 0 1,w,2,22
2B5/8/8/8/8/B7/8/2K3k1 b - - 0 1,b,-2,-29
4B3/8/8/8/8/B7/8/2K3k1 w - - 0 1,w,2,22
4B3/8/8/8/8/B7/8/2K3k1 b - - 0 1,b,-2,-29
6B1/8/8/8/8/B7/8/2K3k1 w - - 0 1,w,2,24
6B1/8/8/8/8/B7/8/2K3k1 b - - 0 1,b,-2,-29
8/8/8/8/8/1BB5/8/2K3k1 w - - 0 1,w,2,20
8/8/8/8/8/1BB5/8/2K3k1 b - - 0 1,b,-2,-27
8/8/8/8/8/1B2B3/8/2K3k1 b - - 0 1,b,-2,-19
8/8/8/8/8/1B4B1/8/2K3k1 w - - 0 1,w,2,18
8/8/8/8/8/1B4B1/8/2K3k1 b - - 0 1,b,-2,-29
8/8/8/8/1B6/1B6/8/2K3k1 w - - 0 1,w,2,20
8/8/8/8/1B6/1B6/8/2K3k1 b - - 0 1,b,-2,-27
8/8/8/8/3B4/1B6/8/2K3k1 b - - 0 1,b,-2,-21
8/8/8/8/5B2/1B6/8/2K3k1 w - - 0 1,w,2,18
8/8/8/8/5B2/1B6/8/2K3k1 b - - 0 1,b,-2,-21
8/8/8/8/7B/1B6/8/2K3k1 w - - 0 1,w,2,18
8/8/8/8/7B/1B6/8/2K3k1 b - - 0 1,b,-2,-21
8/8/8/B7/8/1B6/8/2K3k1 w - - 0 1,w,2,20
8/8/8/B7/8/1B6/8/2K3k1 b - - 0 1,b,-2,-27
8/8/8/2B5/8/1B6/8/2K3k1 b - - 0 1,b,-2,-21
8/8/8/4B3/8/1B6/8/2K3k1 w - - 0 1,w,2,20
8/8/8/4B3/8/1B6/8/2K3k1 b - - 0 1,b,-2,-25
8/8/8/6B1/8/1B6/8/2K3k1 w - - 0 1,w,2,18
8/8/8/6B1/8/1B6/8/2K3k1 b - - 0 1,b,-2,-21
8/8/1B6/8/8/1B6/8/2K3k1 b - - 0 1,b,-2,-21
8/8/3B4/8/8/1B6/8/2K3k1 w - - 0 1,w,2,20
8/8/3B4/8/8/1B6/8/2K3k1 b - - 0 1,b,-2,-25
8/8/5B2/8/8/1B6/8/2K3k1 w - - 0 1,w,2,20
8/8/5B2/8/8/1B6/8/2K3k1 b - - 0 1,b,-2,-27
8/8/7B/8/8/1B6/8/2K3k1 w - - 0 1,w,2,20
8/8/7B/8/8/1B6/8/2K3k1 b - - 0 1,b,-2,-21
8/B7/8/8/8/1B6/8/2K3k1 b - - 0 1,b,-2,-21
8/2B5/8/8/8/1B6/8/2K3k1 w - - 0 1,w,2,20
