loss,reward,episode_return_discounted
0.04940417781472206,-0.01,-0.03709875
3.7885053157806396,1.0,-0.03709875
0.2679109573364258,-0.01,-0.03709875
-0.2036890685558319,-0.01,-0.03709875
-0.12342334538698196,-0.01,-0.03709875
-0.11919018626213074,-0.01,-0.03709875
-0.20171499252319336,-0.01,-0.03709875
-0.05372924357652664,-0.01,-0.03709875
-1.398183822631836,-1.0,-0.03709875
-0.408173143863678,-0.01,-0.03709875
-0.05707871913909912,-0.01,0.883
0.09077338129281998,-0.01,-0.03709875
-0.00985720194876194,-0.01,-0.03709875
0.18587201833724976,-0.01,-0.03709875
-0.17291240394115448,-0.01,-0.03709875
-0.22210052609443665,-0.01,-0.9219999999999999
0.28181520104408264,-0.01,-0.03709875
-0.06128879636526108,-0.01,-0.8858999999999999
-0.21431247889995575,-0.01,-0.03709875
-0.11185620725154877,-0.01,-0.03709875
-0.05638333782553673,-0.01,-0.96
-0.3859836459159851,-0.01,-0.03709875
-0.08065015077590942,-0.01,-0.03709875
0.0036443830467760563,-0.01,-0.03709875
-0.12028667330741882,-0.01,-0.96
-0.3207409381866455,-0.01,-0.03709875
-0.005495849065482616,-0.01,-0.03709875
0.010050819255411625,-0.01,-0.03709875
-0.12355075776576996,-0.01,-0.03709875
-0.27117106318473816,-0.01,-0.03709875
0.017943410202860832,-0.01,-0.03709875
0.08105029165744781,-0.01,-0.8858999999999999
-0.02777070552110672,-0.01,-0.03709875
-0.3819792568683624,-0.01,-0.03709875
-0.060248974710702896,-0.01,-0.03709875
0.233893483877182,-0.01,1.0
-0.24104361236095428,-0.01,-0.03709875
-0.27040043473243713,-0.01,-0.03709875
-0.16114093363285065,-0.01,-0.03709875
-1.4598419666290283,-1.0,1.0
-0.08244546502828598,-0.01,-0.03709875
-0.037895526736974716,-0.01,-0.03709875
0.1206054762005806,-0.01,-0.03709875
-0.12800225615501404,-0.01,-0.03709875
-0.07362279295921326,-0.01,-0.9219999999999999
-0.04261813685297966,-0.01,-0.03709875
0.24955634772777557,-0.01,-0.03709875
-0.09280050545930862,-0.01,-0.03709875
0.13937701284885406,-0.01,-0.03709875
-0.1193709522485733,-0.01,-0.03709875
-0.10253322869539261,-0.01,-0.03709875
0.14528930187225342,-0.01,-0.03709875
6.153164386749268,1.0,1.0
3.082793951034546,1.0,-1.0
-0.3473494052886963,-0.01,-0.03709875
-0.0314408540725708,-0.01,-0.03709875
-0.16960185766220093,-0.01,-0.03709875
-1.5633176565170288,-1.0,-0.03709875
-0.48413723707199097,-0.01,1.0
0.14073583483695984,-0.01,-0.03709875
-0.11274323612451553,-0.01,-0.03709875
-0.2309873104095459,-0.01,-0.03709875
0.6251657009124756,-0.01,1.0
-0.24156902730464935,-0.01,-0.03709875
-0.22326058149337769,-0.01,-0.03709875
0.1137092262506485,-0.01,-0.03709875
-0.2783341109752655,-0.01,1.0
-0.020006360486149788,-0.01,1.0
0.4392141103744507,-0.01,-0.03709875
-0.4081043601036072,-0.01,-0.03709875
-0.35476648807525635,-0.01,-0.9219999999999999
0.22683443129062653,-0.01,-0.03709875
0.09499108791351318,-0.01,-0.03709875
-0.14511458575725555,-0.01,-0.03709875
-0.07983945310115814,-0.01,-0.9219999999999999
-0.0796549990773201,-0.01,-0.9219999999999999
0.0817423090338707,-0.01,-0.03709875
-0.09286245703697205,-0.01,1.0
-0.10807398706674576,-0.01,-0.03709875
-0.11860838532447815,-0.01,-0.03709875
-0.10216448456048965,-0.01,-0.03709875
-0.23459133505821228,-0.01,-0.03709875
-0.5006083250045776,-0.01,-0.03709875
0.008653017692267895,-0.01,-0.03709875
-1.678228735923767,-1.0,-0.03709875
-0.2736271321773529,-0.01,-0.03709875
0.030373258516192436,-0.01,-0.96
0.03176398575305939,-0.01,-0.03709875
0.04637664929032326,-0.01,-0.96
-0.2251691073179245,-0.01,-0.03709875
-0.05942536145448685,-0.01,-0.8858999999999999
0.34858015179634094,-0.01,-0.8858999999999999
-0.2950211763381958,-0.01,-0.03709875
0.0021657771430909634,-0.01,-0.8858999999999999
-0.21914105117321014,-0.01,-0.03709875
0.02407151833176613,-0.01,-0.8858999999999999
-0.10970959067344666,-0.01,-0.8858999999999999
-0.25358477234840393,-0.01,-0.9219999999999999
-1.427565336227417,-1.0,-0.03709875
-0.04944454878568649,-0.01,1.0
-0.2017507404088974,-0.01,-0.03709875
-0.03301798179745674,-0.01,-0.03709875
0.04082703962922096,-0.01,-0.03709875
0.2082766741514206,-0.01,-0.03709875
-0.2272317111492157,-0.01,-0.03709875
-0.10137604176998138,-0.01,-0.03709875
-0.12854266166687012,-0.01,-0.03709875
-0.02406657673418522,-0.01,-0.03709875
-0.03302647918462753,-0.01,-0.8858999999999999
0.02676926553249359,-0.01,-0.03709875
0.06167268753051758,-0.01,-0.03709875
-1.698693871498108,-1.0,-0.03709875
0.05678636208176613,-0.01,-0.03709875
-0.04142478480935097,-0.01,-0.8858999999999999
0.024206088855862617,-0.01,1.0
-0.0921207070350647,-0.01,-0.03709875
-0.2680434286594391,-0.01,-0.03709875
-0.17831599712371826,-0.01,-0.8858999999999999
-0.020199820399284363,-0.01,-0.03709875
0.20488399267196655,-0.01,-0.03709875
4.384852409362793,1.0,-0.03709875
0.011507884599268436,-0.01,-0.03709875
-0.054742343723773956,-0.01,-0.03709875
0.018551073968410492,-0.01,-0.03709875
-0.06270819157361984,-0.01,-0.96
-0.11952081322669983,-0.01,-0.03709875
-0.13034409284591675,-0.01,-0.03709875
-0.11553216725587845,-0.01,-0.03709875
-1.2890836000442505,-1.0,-0.03709875
-0.13885916769504547,-0.01,-0.03709875
-0.10212269425392151,-0.01,-0.03709875
0.009369533509016037,-0.01,-0.03709875
-0.06815552711486816,-0.01,-0.03709875
-0.02001877874135971,-0.01,-0.03709875
-0.10618677735328674,-0.01,-0.8858999999999999
-0.22056840360164642,-0.01,0.94
-1.1217575073242188,-1.0,-0.03709875
-0.07745912671089172,-0.01,-0.03709875
-0.12900544703006744,-0.01,-0.03709875
0.03543643280863762,-0.01,-0.03709875
0.0019760371651500463,-0.01,-0.03709875
-0.20211321115493774,-0.01,-0.9219999999999999
-0.6748979687690735,-1.0,-0.03709875
0.14478501677513123,-0.01,-0.03709875
-0.033914852887392044,-0.01,-0.03709875
-0.01367907878011465,-0.01,-0.03709875
-1.4191242456436157,-1.0,-0.03709875
-0.06848635524511337,-0.01,-0.8858999999999999
-1.1473236083984375,-1.0,-0.03709875
-0.09054765850305557,-0.01,-0.9219999999999999
-0.14081671833992004,-0.01,1.0
0.037947334349155426,-0.01,-0.03709875
-1.1169739961624146,-1.0,1.0
