fen,wdl,dtz
8/8/8/4K3/1k6/8/8/8 w - - 0 1,0,
8/8/8/4K3/1k6/8/8/8 b - - 0 1,0,
8/8/8/4K3/2k5/8/8/8 w - - 0 1,0,
8/8/8/4K3/2k5/8/8/8 b - - 0 1,0,
8/8/8/4K3/6k1/8/8/8 w - - 0 1,0,
8/8/8/4K3/6k1/8/8/8 b - - 0 1,0,
8/8/8/4K3/7k/8/8/8 w - - 0 1,0,
8/8/8/4K3/7k/8/8/8 b - - 0 1,0,
8/8/8/k3K3/8/8/8/8 w - - 0 1,0,
8/8/8/k3K3/8/8/8/8 b - - 0 1,0,
8/8/8/1k2K3/8/8/8/8 w - - 0 1,0,
8/8/8/1k2K3/8/8/8/8 b - - 0 1,0,
8/8/8/2k1K3/8/8/8/8 w - - 0 1,0,
8/8/8/2k1K3/8/8/8/8 b - - 0 1,0,
8/8/8/4K1k1/8/8/8/8 w - - 0 1,0,
8/8/8/4K1k1/8/8/8/8 b - - 0 1,0,
8/8/8/4K2k/8/8/8/8 w - - 0 1,0,
8/8/8/4K2k/8/8/8/8 b - - 0 1,0,
8/8/k7/4K3/8/8/8/8 w - - 0 1,0,
8/8/k7/4K3/8/8/8/8 b - - 0 1,0,
8/8/1k6/4K3/8/8/8/8 w - - 0 1,0,
8/8/1k6/4K3/8/8/8/8 b - - 0 1,0,
8/8/2k5/4K3/8/8/8/8 w - - 0 1,0,
8/8/2k5/4K3/8/8/8/8 b - - 0 1,0,
8/8/6k1/4K3/8/8/8/8 w - - 0 1,0,
8/8/6k1/4K3/8/8/8/8 b - - 0 1,0,
8/8/7k/4K3/8/8/8/8 w - - 0 1,0,
8/8/7k/4K3/8/8/8/8 b - - 0 1,0,
8/k7/8/4K3/8/8/8/8 w - - 0 1,0,
8/k7/8/4K3/8/8/8/8 b - - 0 1,0,
8/1k6/8/4K3/8/8/8/8 w - - 0 1,0,
8/1k6/8/4K3/8/8/8/8 b - - 0 1,0,
8/2k5/8/4K3/8/8/8/8 w - - 0 1,0,
8/2k5/8/4K3/8/8/8/8 b - - 0 1,0,
8/3k4/8/4K3/8/8/8/8 w - - 0 1,0,
8/3k4/8/4K3/8/8/8/8 b - - 0 1,0,
8/4k3/8/4K3/8/8/8/8 w - - 0 1,0,
8/4k3/8/4K3/8/8/8/8 b - - 0 1,0,
8/5k2/8/4K3/8/8/8/8 w - - 0 1,0,
8/5k2/8/4K3/8/8/8/8 b - - 0 1,0,
8/6k1/8/4K3/8/8/8/8 w - - 0 1,0,
8/6k1/8/4K3/8/8/8/8 b - - 0 1,0,
8/7k/8/4K3/8/8/8/8 w - - 0 1,0,
8/7k/8/4K3/8/8/8/8 b - - 0 1,0,
k7/8/8/4K3/8/8/8/8 w - - 0 1,0,
k7/8/8/4K3/8/8/8/8 b - - 0 1,0,
1k6/8/8/4K3/8/8/8/8 w - - 0 1,0,
1k6/8/8/4K3/8/8/8/8 b - - 0 1,0,
2k5/8/8/4K3/8/8/8/8 w - - 0 1,0,
2k5/8/8/4K3/8/8/8/8 b - - 0 1,0,
3k4/8/8/4K3/8/8/8/8 w - - 0 1,0,
3k4/8/8/4K3/8/8/8/8 b - - 0 1,0,
4k3/8/8/4K3/8/8/8/8 w - - 0 1,0,
4k3/8/8/4K3/8/8/8/8 b - - 0 1,0,
5k2/8/8/4K3/8/8/8/8 w - - 0 1,0,
5k2/8/8/4K3/8/8/8/8 b - - 0 1,0,
6k1/8/8/4K3/8/8/8/8 w - - 0 1,0,
6k1/8/8/4K3/8/8/8/8 b - - 0 1,0,
7k/8/8/4K3/8/8/8/8 w - - 0 1,0,
7k/8/8/4K3/8/8/8/8 b - - 0 1,0,
8/8/8/5K2/8/8/8/k7 w - - 0 1,0,
8/8/8/5K2/8/8/8/k7 b - - 0 1,0,
8/8/8/5K2/8/8/8/1k6 w - - 0 1,0,
8/8/8/5K2/8/8/8/1k6 b - - 0 1,0,
8/8/8/5K2/8/8/8/2k5 w - - 0 1,0,
8/8/8/5K2/8/8/8/2k5 b - - 0 1,0,
8/8/8/5K2/8/8/8/3k4 w - - 0 1,0,
8/8/8/5K2/8/8/8/3k4 b - - 0 1,0,
8/8/8/5K2/8/8/8/4k3 w - - 0 1,0,
8/8/8/5K2/8/8/8/4k3 b - - 0 1,0,
8/8/8/5K2/8/8/8/5k2 w - - 0 1,0,
8/8/8/5K2/8/8/8/5k2 b - - 0 1,0,
8/8/8/5K2/8/8/8/6k1 w - - 0 1,0,
8/8/8/5K2/8/8/8/6k1 b - - 0 1,0,
8/8/8/5K2/8/8/8/7k w - - 0 1,0,
8/8/8/5K2/8/8/8/7k b - - 0 1,0,
8/8/8/5K2/8/8/k7/8 w - - 0 1,0,
8/8/8/5K2/8/8/k7/8 b - - 0 1,0,
8/8/8/5K2/8/8/1k6/8 w - - 0 1,0,
8/8/8/5K2/8/8/1k6/8 b - - 0 1,0,
8/8/8/5K2/8/8/2k5/8 w - - 0 1,0,
8/8/8/5K2/8/8/2k5/8 b - - 0 1,0,
8/8/8/5K2/8/8/3k4/8 w - - 0 1,0,
8/8/8/5K2/8/8/3k4/8 b - - 0 1,0,
8/8/8/5K2/8/8/4k3/8 w - - 0 1,0,
8/8/8/5K2/8/8/4k3/8 b - - 0 1,0,
8/8/8/5K2/8/8/5k2/8 w - - 0 1,0,
8/8/8/5K2/8/8/5k2/8 b - - 0 1,0,
8/8/8/5K2/8/8/6k1/8 w - - 0 1,0,
8/8/8/5K2/8/8/6k1/8 b - - 0 1,0,
8/8/8/5K2/8/8/7k/8 w - - 0 1,0,
8/8/8/5K2/8/8/7k/8 b - - 0 1,0,
8/8/8/5K2/8/k7/8/8 w - - 0 1,0,
8/8/8/5K2/8/k7/8/8 b - - 0 1,0,
8/8/8/5K2/8/1k6/8/8 w - - 0 1,0,
8/8/8/5K2/8/1k6/8/8 b - - 0 1,0,
8/8/8/5K2/8/2k5/8/8 w - - 0 1,0,
8/8/8/5K2/8/2k5/8/8 b - - 0 1,0,
8/8/8/5K2/8/3k4/8/8 w - - 0 1,0,
8/8/8/5K2/8/3k4/8/8 b - - 0 1,0,
8/8/8/5K2/8/4k3/8/8 w - - 0 1,0,
8/8/8/5K2/8/4k3/8/8 b - - 0 1,0,
8/8/8/5K2/8/5k2/8/8 w - - 0 1,0,
8/8/8/5K2/8/5k2/8/8 b - - 0 1,0,
8/8/8/5K2/8/6k1/8/8 w - - 0 1,0,
8/8/8/5K2/8/6k1/8/8 b - - 0 1,0,
8/8/8/5K2/8/7k/8/8 w - - 0 1,0,
8/8/8/5K2/8/7k/8/8 b - - 0 1,0,
8/8/8/5K2/k7/8/8/8 w - - 0 1,0,
8/8/8/5K2/k7/8/8/8 b - - 0 1,0,
8/8/8/5K2/1k6/8/8/8 w - - 0 1,0,
8/8/8/5K2/1k6/8/8/8 b - - 0 1,0,
8/8/8/5K2/2k5/8/8/8 w - - 0 1,0,
8/8/8/5K2/2k5/8/8/8 b - - 0 1,0,
8/8/8/5K2/3k4/8/8/8 w - - 0 1,0,
8/8/8/5K2/3k4/8/8/8 b - - 0 1,0,
8/8/8/5K2/7k/8/8/8 w - - 0 1,0,
8/8/8/5K2/7k/8/8/8 b - - 0 1,0,
8/8/8/k4K2/8/8/8/8 w - - 0 1,0,
8/8/8/k4K2/8/8/8/8 b - - 0 1,0,
8/8/8/1k3K2/8/8/8/8 w - - 0 1,0,
8/8/8/1k3K2/8/8/8/8 b - - 0 1,0,
8/8/8/2k2K2/8/8/8/8 w - - 0 1,0,
8/8/8/2k2K2/8/8/8/8 b - - 0 1,0,
8/8/8/3k1K2/8/8/8/8 w - - 0 1,0,
8/8/8/3k1K2/8/8/8/8 b - - 0 1,0,
8/8/8/5K1k/8/8/8/8 w - - 0 1,0,
8/8/8/5K1k/8/8/8/8 b - - 0 1,0,
8/8/k7/5K2/8/8/8/8 w - - 0 1,0,
8/8/k7/5K2/8/8/8/8 b - - 0 1,0,
8/8/1k6/5K2/8/8/8/8 w - - 0 1,0,
8/8/1k6/5K2/8/8/8/8 b - - 0 1,0,
8/8/2k5/5K2/8/8/8/8 w - - 0 1,0,
8/8/2k5/5K2/8/8/8/8 b - - 0 1,0,
8/8/3k4/5K2/8/8/8/8 w - - 0 1,0,
8/8/3k4/5K2/8/8/8/8 b - - 0 1,0,
8/8/7k/5K2/8/8/8/8 w - - 0 1,0,
8/8/7k/5K2/8/8/8/8 b - - 0 1,0,
8/k7/8/5K2/8/8/8/8 w - - 0 1,0,
8/k7/8/5K2/8/8/8/8 b - - 0 1,0,
8/1k6/8/5K2/8/8/8/8 w - - 0 1,0,
8/1k6/8/5K2/8/8/8/8 b - - 0 1,0,
8/2k5/8/5K2/8/8/8/8 w - - 0 1,0,
8/2k5/8/5K2/8/8/8/8 b - - 0 1,0,
8/3k4/8/5K2/8/8/8/8 w - - 0 1,0,
8/3k4/8/5K2/8/8/8/8 b - - 0 1,0,
8/4k3/8/5K2/8/8/8/8 w - - 0 1,0,
8/4k3/8/5K2/8/8/8/8 b - - 0 1,0,
8/5k2/8/5K2/8/8/8/8 w - - 0 1,0,
8/5k2/8/5K2/8/8/8/8 b - - 0 1,0,
8/6k1/8/5K2/8/8/8/8 w - - 0 1,0,
8/6k1/8/5K2/8/8/8/8 b - - 0 1,0,
8/7k/8/5K2/8/8/8/8 w - - 0 1,0,
8/7k/8/5K2/8/8/8/8 b - - 0 1,0,
k7/8/8/5K2/8/8/8/8 w - - 0 1,0,
k7/8/8/5K2/8/8/8/8 b - - 0 1,0,
1k6/8/8/5K2/8/8/8/8 w - - 0 1,0,
1k6/8/8/5K2/8/8/8/8 b - - 0 1,0,
2k5/8/8/5K2/8/8/8/8 w - - 0 1,0,
2k5/8/8/5K2/8/8/8/8 b - - 0 1,0,
3k4/8/8/5K2/8/8/8/8 w - - 0 1,0,
3k4/8/8/5K2/8/8/8/8 b - - 0 1,0,
4k3/8/8/5K2/8/8/8/8 w - - 0 1,0,
4k3/8/8/5K2/8/8/8/8 b - - 0 1,0,
5k2/8/8/5K2/8/8/8/8 w - - 0 1,0,
5k2/8/8/5K2/8/8/8/8 b - - 0 1,0,
6k1/8/8/5K2/8/8/8/8 w - - 0 1,0,
6k1/8/8/5K2/8/8/8/8 b - - 0 1,0,
7k/8/8/5K2/8/8/8/8 w - - 0 1,0,
7k/8/8/5K2/8/8/8/8 b - - 0 1,0,
8/8/8/6K1/8/8/8/k7 w - - 0 1,0,
8/8/8/6K1/8/8/8/k7 b - - 0 1,0,
8/8/8/6K1/8/8/8/1k6 w - - 0 1,0,
8/8/8/6K1/8/8/8/1k6 b - - 0 1,0,
8/8/8/6K1/8/8/8/2k5 w - - 0 1,0,
8/8/8/6K1/8/8/8/2k5 b - - 0 1,0,
8/8/8/6K1/8/8/8/3k4 w - - 0 1,0,
8/8/8/6K1/8/8/8/3k4 b - - 0 1,0,
8/8/8/6K1/8/8/8/4k3 w - - 0 1,0,
8/8/8/6K1/8/8/8/4k3 b - - 0 1,0,
8/8/8/6K1/8/8/8/5k2 w - - 0 1,0,
8/8/8/6K1/8/8/8/5k2 b - - 0 1,0,
8/8/8/6K1/8/8/8/6k1 w - - 0 1,0,
8/8/8/6K1/8/8/8/6k1 b - - 0 1,0,
8/8/8/6K1/8/8/8/7k w - - 0 1,0,
8/8/8/6K1/8/8/8/7k b - - 0 1,0,
8/8/8/6K1/8/8/k7/8 w - - 0 1,0,
8/8/8/6K1/8/8/k7/8 b - - 0 1,0,
8/8/8/6K1/8/8/1k6/8 w - - 0 1,0,
8/8/8/6K1/8/8/1k6/8 b - - 0 1,0,
8/8/8/6K1/8/8/2k5/8 w - - 0 1,0,
8/8/8/6K1/8/8/2k5/8 b - - 0 1,0,
8/8/8/6K1/8/8/3k4/8 w - - 0 1,0,
8/8/8/6K1/8/8/3k4/8 b - - 0 1,0,
8/8/8/6K1/8/8/4k3/8 w - - 0 1,0,
8/8/8/6K1/8/8/4k3/8 b - - 0 1,0,
8/8/8/6K1/8/8/5k2/8 w - - 0 1,0,
8/8/8/6K1/8/8/5k2/8 b - - 0 1,0,
8/8/8/6K1/8/8/6k1/8 w - - 0 1,0,
8/8/8/6K1/8/8/6k1/8 b - - 0 1,0,
8/8/8/6K1/8/8/7k/8 w - - 0 1,0,
8/8/8/6K1/8/8/7k/8 b - - 0 1,0,
8/8/8/6K1/8/k7/8/8 w - - 0 1,0,
8/8/8/6K1/8/k7/8/8 b - - 0 1,0,
8/8/8/6K1/8/1k6/8/8 w - - 0 1,0,
8/8/8/6K1/8/1k6/8/8 b - - 0 1,0,
8/8/8/6K1/8/2k5/8/8 w - - 0 1,0,
8/8/8/6K1/8/2k5/8/8 b - - 0 1,0,
8/8/8/6K1/8/3k4/8/8 w - - 0 1,0,
8/8/8/6K1/8/3k4/8/8 b - - 0 1,0,
8/8/8/6K1/8/4k3/8/8 w - - 0 1,0,
8/8/8/6K1/8/4k3/8/8 b - - 0 1,0,
8/8/8/6K1/8/5k2/8/8 w - - 0 1,0,
8/8/8/6K1/8/5k2/8/8 b - - 0 1,0,
8/8/8/6K1/8/6k1/8/8 w - - 0 1,0,
8/8/8/6K1/8/6k1/8/8 b - - 0 1,0,
8/8/8/6K1/8/7k/8/8 w - - 0 1,0,
8/8/8/6K1/8/7k/8/8 b - - 0 1,0,
8/8/8/6K1/k7/8/8/8 w - - 0 1,0,
8/8/8/6K1/k7/8/8/8 b - - 0 1,0,
8/8/8/6K1/1k6/8/8/8 w - - 0 1,0,
8/8/8/6K1/1k6/8/8/8 b - - 0 1,0,
8/8/8/6K1/2k5/8/8/8 w - - 0 1,0,
8/8/8/6K1/2k5/8/8/8 b - - 0 1,0,
8/8/8/6K1/3k4/8/8/8 w - - 0 1,0,
8/8/8/6K1/3k4/8/8/8 b - - 0 1,0,
8/8/8/6K1/4k3/8/8/8 w - - 0 1,0,
8/8/8/6K1/4k3/8/8/8 b - - 0 1,0,
8/8/8/k5K1/8/8/8/8 w - - 0 1,0,
8/8/8/k5K1/8/8/8/8 b - - 0 1,0,
8/8/8/1k4K1/8/8/8/8 w - - 0 1,0,
8/8/8/1k4K1/8/8/8/8 b - - 0 1,0,
8/8/8/2k3K1/8/8/8/8 w - - 0 1,0,
8/8/8/2k3K1/8/8/8/8 b - - 0 1,0,
8/8/8/3k2K1/8/8/8/8 w - - 0 1,0,
8/8/8/3k2K1/8/8/8/8 b - - 0 1,0,
8/8/8/4k1K1/8/8/8/8 w - - 0 1,0,
8/8/8/4k1K1/8/8/8/8 b - - 0 1,0,
8/8/k7/6K1/8/8/8/8 w - - 0 1,0,
8/8/k7/6K1/8/8/8/8 b - - 0 1,0,
8/8/1k6/6K1/8/8/8/8 w - - 0 1,0,
8/8/1k6/6K1/8/8/8/8 b - - 0 1,0,
8/8/2k5/6K1/8/8/8/8 w - - 0 1,0,
8/8/2k5/6K1/8/8/8/8 b - - 0 1,0,
8/8/3k4/6K1/8/8/8/8 w - - 0 1,0,
8/8/3k4/6K1/8/8/8/8 b - - 0 1,0,
8/8/4k3/6K1/8/8/8/8 w - - 0 1,0,
8/8/4k3/6K1/8/8/8/8 b - - 0 1,0,
8/k7/8/6K1/8/8/8/8 w - - 0 1,0,
8/k7/8/6K1/8/8/8/8 b - - 0 1,0,
8/1k6/8/6K1/8/8/8/8 w - - 0 1,0,
8/1k6/8/6K1/8/8/8/8 b - - 0 1,0,
8/2k5/8/6K1/8/8/8/8 w - - 0 1,0,
8/2k5/8/6K1/8/8/8/8 b - - 0 1,0,
8/3k4/8/6K1/8/8/8/8 w - - 0 1,0,
8/3k4/8/6K1/8/8/8/8 b - - 0 1,0,
8/4k3/8/6K1/8/8/8/8 w - - 0 1,0,
8/4k3/8/6K1/8/8/8/8 b - - 0 1,0,
8/5k2/8/6K1/8/8/8/8 w - - 0 1,0,
8/5k2/8/6K1/8/8/8/8 b - - 0 1,0,
8/6k1/8/6K1/8/8/8/8 w - - 0 1,0,
8/6k1/8/6K1/8/8/8/8 b - - 0 1,0,
8/7k/8/6K1/8/8/8/8 w - - 0 1,0,
8/7k/8/6K1/8/8/8/8 b - - 0 1,0,
k7/8/8/6K1/8/8/8/8 w - - 0 1,0,
k7/8/8/6K1/8/8/8/8 b - - 0 1,0,
1k6/8/8/6K1/8/8/8/8 w - - 0 1,0,
1k6/8/8/6K1/8/8/8/8 b - - 0 1,0,
2k5/8/8/6K1/8/8/8/8 w - - 0 1,0,
2k5/8/8/6K1/8/8/8/8 b - - 0 1,0,
3k4/8/8/6K1/8/8/8/8 w - - 0 1,0,
3k4/8/8/6K1/8/8/8/8 b - - 0 1,0,
4k3/8/8/6K1/8/8/8/8 w - - 0 1,0,
4k3/8/8/6K1/8/8/8/8 b - - 0 1,0,
5k2/8/8/6K1/8/8/8/8 w - - 0 1,0,
5k2/8/8/6K1/8/8/8/8 b - - 0 1,0,
6k1/8/8/6K1/8/8/8/8 w - - 0 1,0,
6k1/8/8/6K1/8/8/8/8 b - - 0 1,0,
7k/8/8/6K1/8/8/8/8 w - - 0 1,0,
7k/8/8/6K1/8/8/8/8 b - - 0 1,0,
8/8/8/7K/8/8/8/k7 w - - 0 1,0,
8/8/8/7K/8/8/8/k7 b - - 0 1,0,
8/8/8/7K/8/8/8/1k6 w - - 0 1,0,
8/8/8/7K/8/8/8/1k6 b - - 0 1,0,
8/8/8/7K/8/8/8/2k5 w - - 0 1,0,
8/8/8/7K/8/8/8/2k5 b - - 0 1,0,
8/8/8/7K/8/8/8/3k4 w - - 0 1,0,
8/8/8/7K/8/8/8/3k4 b - - 0 1,0,
8/8/8/7K/8/8/8/4k3 w - - 0 1,0,
8/8/8/7K/8/8/8/4k3 b - - 0 1,0,
8/8/8/7K/8/8/8/5k2 w - - 0 1,0,
8/8/8/7K/8/8/8/5k2 b - - 0 1,0,
8/8/8/7K/8/8/8/6k1 w - - 0 1,0,
8/8/8/7K/8/8/8/6k1 b - - 0 1,0,
8/8/8/7K/8/8/8/7k w - - 0 1,0,
8/8/8/7K/8/8/8/7k b - - 0 1,0,
8/8/8/7K/8/8/k7/8 w - - 0 1,0,
8/8/8/7K/8/8/k7/8 b - - 0 1,0,
8/8/8/7K/8/8/1k6/8 w - - 0 1,0,
8/8/8/7K/8/8/1k6/8 b - - 0 1,0,
8/8/8/7K/8/8/2k5/8 w - - 0 1,0,
8/8/8/7K/8/8/2k5/8 b - - 0 1,0,
8/8/8/7K/8/8/3k4/8 w - - 0 1,0,
8/8/8/7K/8/8/3k4/8 b - - 0 1,0,
8/8/8/7K/8/8/4k3/8 w - - 0 1,0,
8/8/8/7K/8/8/4k3/8 b - - 0 1,0,
8/8/8/7K/8/8/5k2/8 w - - 0 1,0,
8/8/8/7K/8/8/5k2/8 b - - 0 1,0,
8/8/8/7K/8/8/6k1/8 w - - 0 1,0,
8/8/8/7K/8/8/6k1/8 b - - 0 1,0,
8/8/8/7K/8/8/7k/8 w - - 0 1,0,
8/8/8/7K/8/8/7k/8 b - - 0 1,0,
8/8/8/7K/8/k7/8/8 w - - 0 1,0,
8/8/8/7K/8/k7/8/8 b - - 0 1,0,
8/8/8/7K/8/1k6/8/8 w - - 0 1,0,
8/8/8/7K/8/1k6/8/8 b - - 0 1,0,
8/8/8/7K/8/2k5/8/8 w - - 0 1,0,
8/8/8/7K/8/2k5/8/8 b - - 0 1,0,
8/8/8/7K/8/3k4/8/8 w - - 0 1,0,
8/8/8/7K/8/3k4/8/8 b - - 0 1,0,
8/8/8/7K/8/4k3/8/8 w - - 0 1,0,
8/8/8/7K/8/4k3/8/8 b - - 0 1,0,
8/8/8/7K/8/5k2/8/8 w - - 0 1,0,
8/8/8/7K/8/5k2/8/8 b - - 0 1,0,
8/8/8/7K/8/6k1/8/8 w - - 0 1,0,
8/8/8/7K/8/6k1/8/8 b - - 0 1,0,
8/8/8/7K/8/7k/8/8 w - - 0 1,0,
8/8/8/7K/8/7k/8/8 b - - 0 1,0,
8/8/8/7K/k7/8/8/8 w - - 0 1,0,
8/8/8/7K/k7/8/8/8 b - - 0 1,0,
8/8/8/7K/1k6/8/8/8 w - - 0 1,0,
8/8/8/7K/1k6/8/8/8 b - - 0 1,0,
8/8/8/7K/2k5/8/8/8 w - - 0 1,0,
8/8/8/7K/2k5/8/8/8 b - - 0 1,0,
8/8/8/7K/3k4/8/8/8 w - - 0 1,0,
8/8/8/7K/3k4/8/8/8 b - - 0 1,0,
8/8/8/7K/4k3/8/8/8 w - - 0 1,0,
8/8/8/7K/4k3/8/8/8 b - - 0 1,0,
8/8/8/7K/5k2/8/8/8 w - - 0 1,0,
8/8/8/7K/5k2/8/8/8 b - - 0 1,0,
8/8/8/k6K/8/8/8/8 w - - 0 1,0,
8/8/8/k6K/8/8/8/8 b - - 0 1,0,
8/8/8/1k5K/8/8/8/8 w - - 0 1,0,
8/8/8/1k5K/8/8/8/8 b - - 0 1,0,
8/8/8/2k4K/8/8/8/8 w - - 0 1,0,
8/8/8/2k4K/8/8/8/8 b - - 0 1,0,
8/8/8/3k3K/8/8/8/8 w - - 0 1,0,
8/8/8/3k3K/8/8/8/8 b - - 0 1,0,
8/8/8/4k2K/8/8/8/8 w - - 0 1,0,
8/8/8/4k2K/8/8/8/8 b - - 0 1,0,
8/8/8/5k1K/8/8/8/8 w - - 0 1,0,
8/8/8/5k1K/8/8/8/8 b - - 0 1,0,
8/8/k7/7K/8/8/8/8 w - - 0 1,0,
8/8/k7/7K/8/8/8/8 b - - 0 1,0,
8/8/1k6/7K/8/8/8/8 w - - 0 1,0,
8/8/1k6/7K/8/8/8/8 b - - 0 1,0,
8/8/2k5/7K/8/8/8/8 w - - 0 1,0,
8/8/2k5/7K/8/8/8/8 b - - 0 1,0,
8/8/3k4/7K/8/8/8/8 w - - 0 1,0,
8/8/3k4/7K/8/8/8/8 b - - 0 1,0,
8/8/4k3/7K/8/8/8/8 w - - 0 1,0,
8/8/4k3/7K/8/8/8/8 b - - 0 1,0,
8/8/5k2/7K/8/8/8/8 w - - 0 1,0,
8/8/5k2/7K/8/8/8/8 b - - 0 1,0,
8/k7/8/7K/8/8/8/8 w - - 0 1,0,
8/k7/8/7K/8/8/8/8 b - - 0 1,0,
8/1k6/8/7K/8/8/8/8 w - - 0 1,0,
8/1k6/8/7K/8/8/8/8 b - - 0 1,0,
8/2k5/8/7K/8/8/8/8 w - - 0 1,0,
8/2k5/8/7K/8/8/8/8 b - - 0 1,0,
8/3k4/8/7K/8/8/8/8 w - - 0 1,0,
8/3k4/8/7K/8/8/8/8 b - - 0 1,0,
8/4k3/8/7K/8/8/8/8 w - - 0 1,0,
8/4k3/8/7K/8/8/8/8 b - - 0 1,0,
8/5k2/8/7K/8/8/8/8 w - - 0 1,0,
8/5k2/8/7K/8/8/8/8 b - - 0 1,0,
8/6k1/8/7K/8/8/8/8 w - - 0 1,0,
8/6k1/8/7K/8/8/8/8 b - - 0 1,0,
8/7k/8/7K/8/8/8/8 w - - 0 1,0,
8/7k/8/7K/8/8/8/8 b - - 0 1,0,
k7/8/8/7K/8/8/8/8 w - - 0 1,0,
k7/8/8/7K/8/8/8/8 b - - 0 1,0,
1k6/8/8/7K/8/8/8/8 w - - 0 1,0,
1k6/8/8/7K/8/8/8/8 b - - 0 1,0,
2k5/8/8/7K/8/8/8/8 w - - 0 1,0,
2k5/8/8/7K/8/8/8/8 b - - 0 1,0,
3k4/8/8/7K/8/8/8/8 w - - 0 1,0,
3k4/8/8/7K/8/8/8/8 b - - 0 1,0,
4k3/8/8/7K/8/8/8/8 w - - 0 1,0,
4k3/8/8/7K/8/8/8/8 b - - 0 1,0,
5k2/8/8/7K/8/8/8/8 w - - 0 1,0,
5k2/8/8/7K/8/8/8/8 b - - 0 1,0,
6k1/8/8/7K/8/8/8/8 w - - 0 1,0,
6k1/8/8/7K/8/8/8/8 b - - 0 1,0,
7k/8/8/7K/8/8/8/8 w - - 0 1,0,
7k/8/8/7K/8/8/8/8 b - - 0 1,0,
8/8/K7/8/8/8/8/k7 w - - 0 1,0,
8/8/K7/8/8/8/8/k7 b - - 0 1,0,
8/8/K7/8/8/8/8/1k6 w - - 0 1,0,
8/8/K7/8/8/8/8/1k6 b - - 0 1,0,
8/8/K7/8/8/8/8/2k5 w - - 0 1,0,
8/8/K7/8/8/8/8/2k5 b - - 0 1,0,
8/8/K7/8/8/8/8/3k4 w - - 0 1,0,
8/8/K7/8/8/8/8/3k4 b - - 0 1,0,
8/8/K7/8/8/8/8/4k3 w - - 0 1,0,
8/8/K7/8/8/8/8/4k3 b - - 0 1,0,
8/8/K7/8/8/8/8/5k2 w - - 0 1,0,
8/8/K7/8/8/8/8/5k2 b - - 0 1,0,
8/8/K7/8/8/8/8/6k1 w - - 0 1,0,
8/8/K7/8/8/8/8/6k1 b - - 0 1,0,
8/8/K7/8/8/8/8/7k w - - 0 1,0,
8/8/K7/8/8/8/8/7k b - - 0 1,0,
8/8/K7/8/8/8/k7/8 w - - 0 1,0,
8/8/K7/8/8/8/k7/8 b - - 0 1,0,
8/8/K7/8/8/8/1k6/8 w - - 0 1,0,
8/8/K7/8/8/8/1k6/8 b - - 0 1,0,
8/8/K7/8/8/8/2k5/8 w - - 0 1,0,
8/8/K7/8/8/8/2k5/8 b - - 0 1,0,
8/8/K7/8/8/8/3k4/8 w - - 0 1,0,
8/8/K7/8/8/8/3k4/8 b - - 0 1,0,
8/8/K7/8/8/8/4k3/8 w - - 0 1,0,
8/8/K7/8/8/8/4k3/8 b - - 0 1,0,
8/8/K7/8/8/8/5k2/8 w - - 0 1,0,
8/8/K7/8/8/8/5k2/8 b - - 0 1,0,
8/8/K7/8/8/8/6k1/8 w - - 0 1,0,
8/8/K7/8/8/8/6k1/8 b - - 0 1,0,
8/8/K7/8/8/8/7k/8 w - - 0 1,0,
8/8/K7/8/8/8/7k/8 b - - 0 1,0,
8/8/K7/8/8/k7/8/8 w - - 0 1,0,
8/8/K7/8/8/k7/8/8 b - - 0 1,0,
8/8/K7/8/8/1k6/8/8 w - - 0 1,0,
8/8/K7/8/8/1k6/8/8 b - - 0 1,0,
8/8/K7/8/8/2k5/8/8 w - - 0 1,0,
8/8/K7/8/8/2k5/8/8 b - - 0 1,0,
8/8/K7/8/8/3k4/8/8 w - - 0 1,0,
8/8/K7/8/8/3k4/8/8 b - - 0 1,0,
8/8/K7/8/8/4k3/8/8 w - - 0 1,0,
8/8/K7/8/8/4k3/8/8 b - - 0 1,0,
8/8/K7/8/8/5k2/8/8 w - - 0 1,0,
8/8/K7/8/8/5k2/8/8 b - - 0 1,0,
8/8/K7/8/8/6k1/8/8 w - - 0 1,0,
8/8/K7/8/8/6k1/8/8 b - - 0 1,0,
8/8/K7/8/8/7k/8/8 w - - 0 1,0,
8/8/K7/8/8/7k/8/8 b - - 0 1,0,
8/8/K7/8/k7/8/8/8 w - - 0 1,0,
8/8/K7/8/k7/8/8/8 b - - 0 1,0,
8/8/K7/8/1k6/8/8/8 w - - 0 1,0,
8/8/K7/8/1k6/8/8/8 b - - 0 1,0,
8/8/K7/8/2k5/8/8/8 w - - 0 1,0,
8/8/K7/8/2k5/8/8/8 b - - 0 1,0,
8/8/K7/8/3k4/8/8/8 w - - 0 1,0,
8/8/K7/8/3k4/8/8/8 b - - 0 1,0,
8/8/K7/8/4k3/8/8/8 w - - 0 1,0,
8/8/K7/8/4k3/8/8/8 b - - 0 1,0,
8/8/K7/8/5k2/8/8/8 w - - 0 1,0,
8/8/K7/8/5k2/8/8/8 b - - 0 1,0,
8/8/K7/8/6k1/8/8/8 w - - 0 1,0,
8/8/K7/8/6k1/8/8/8 b - - 0 1,0,
8/8/K7/8/7k/8/8/8 w - - 0 1,0,
8/8/K7/8/7k/8/8/8 b - - 0 1,0,
8/8/K7/2k5/8/8/8/8 w - - 0 1,0,
